date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,B.1.1.7,B.1.617.2,cumPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate
2020-09-01,0.026590169360622275,0.0675680629495793,0.001607717041800643,0.32723825723347333,0.0,0.0,0.0,0.0
2020-09-02,0.03606498593258675,0.0681671965313946,0.006430868167202572,0.32730913021137864,0.0,0.0,0.0,0.0
2020-09-03,0.03675456501351575,0.06877778582223122,0.00482315112540193,0.3273622849448077,0.0,0.0,0.0,0.0
2020-09-04,0.035733987973740826,0.0693714206637163,0.00482315112540193,0.32741543967823666,0.0,0.0,0.0,0.0
2020-09-05,0.03018977216307166,0.0698729516046699,0.00964630225080386,0.3275217491450947,0.0,0.0,0.0,0.0
2020-09-06,0.028355491807800517,0.07034401035962679,0.006430868167202572,0.32759262212300005,0.0,0.0,0.0,0.0
2020-09-07,0.047746455563524026,0.07113720365226332,0.01045016077170418,0.32770779071209627,0.0,0.0,0.0,0.0
2020-09-08,0.04137474485574005,0.07182454619354282,0.007234726688102894,0.3277875228122398,0.0,0.0,0.0,0.0
2020-09-09,0.03931979919457163,0.07247775072193878,0.007234726688102894,0.3278672549123833,0.0,0.0,0.0,0.0
2020-09-10,0.04274011143597948,0.0731877755670805,0.00964630225080386,0.3279735643792413,0.0,0.0,0.0,0.0
2020-09-11,0.03940254868428311,0.07384235478055902,0.008038585209003215,0.328062155601623,0.0,0.0,0.0,0.0
2020-09-12,0.03042422905058752,0.07434778066257988,0.014469453376205787,0.32822161980191,0.0,0.0,0.0,0.0
2020-09-13,0.023556021404534673,0.07473910768274834,0.011254019292604502,0.3283456475132444,0.0,0.0,0.0,0.0
2020-09-14,0.03995421194902631,0.07540285146344392,0.013665594855305467,0.3284962525912933,0.0,0.0,0.0,0.0
2020-09-15,0.041926408120483254,0.07609935857194047,0.012057877813504822,0.32862913942486577,0.0,0.0,0.0,0.0
2020-09-16,0.05160809841672643,0.07695670383509644,0.017684887459807074,0.3288240401141055,0.0,0.0,0.0,0.0
2020-09-17,0.054325039995586695,0.07785918459179643,0.01929260450160772,0.32903665904782153,0.0,0.0,0.0,0.0
2020-09-18,0.058945219837811,0.0788384185989393,0.016881028938906754,0.32922270061482306,0.0,0.0,0.0,0.0
2020-09-19,0.0576350195840459,0.07979588675894164,0.014469453376205787,0.3293821648151101,0.0,0.0,0.0,0.0
2020-09-20,0.06378606498593259,0.0808555398434142,0.022508038585209004,0.3296302202377788,0.00031938677738741617,0.0,0.0,0.0
2020-09-21,0.0648066420257075,0.08193214737723833,0.01929260450160772,0.3298428391714949,0.00031938677738741617,0.0,0.0,0.0
2020-09-22,0.07386771114911458,0.08315928292760266,0.027331189710610933,0.3301440493275926,0.0,0.0,0.0,0.0
2020-09-23,0.08119104098858057,0.08450807810777347,0.04180064308681672,0.33060472368397736,0.00031938677738741617,0.0,0.0,0.0
2020-09-24,0.08672146521763116,0.08594874807429531,0.02652733118971061,0.33089707471783697,0.0,0.0,0.0,0.0
2020-09-25,0.08325977823136757,0.0873319103815301,0.023311897106109324,0.33115398926274386,0.0,0.0,0.0,0.0
2020-09-26,0.07788106140012137,0.08862571815839855,0.028135048231511254,0.33146405854107974,0.0,0.0,0.0,0.0
2020-09-27,0.08308048767032604,0.09000590198128779,0.03376205787781351,0.33183614167508285,0.0,0.0,0.0,0.0
2020-09-28,0.11831797870579798,0.09197147253516673,0.03778135048231511,0.33225252042027675,0.0,0.0,0.0,0.0
2020-09-29,0.12022121696916202,0.09396866084594455,0.03456591639871383,0.332633462676518,0.0,0.0,0.0,0.0
2020-09-30,0.14507364704584322,0.09637871290985091,0.03858520900321544,0.3330587005439501,0.0006387735547748323,0.0,0.0,0.0
2020-10-01,0.1559138301980471,0.0989688487195725,0.04421221864951769,0.33354595226704936,0.00031938677738741617,0.0,0.0,0.0
2020-10-02,0.1596375572350637,0.10162084535800923,0.05144694533762058,0.3341129360902922,0.0,0.0,0.0,0.0
2020-10-03,0.13377834170022618,0.10384325290814629,0.04421221864951769,0.33460018781339146,0.0,0.0,0.0,0.0
2020-10-04,0.13561262205549732,0.10609613264428007,0.04340836012861737,0.33507858041425254,0.0,0.0,0.0,0.0
2020-10-05,0.1935372648535334,0.10931129193820516,0.04742765273311897,0.3356012686263045,0.0,0.0,0.0,0.0
2020-10-06,0.19717824240083853,0.11258693737576284,0.04983922829581994,0.33615053420507096,0.0,0.0,0.0,0.0
2020-10-07,0.20949412478623047,0.11606718177644137,0.06511254019292605,0.3368681231063626,0.0,0.0,0.0,0.0
2020-10-08,0.21054228498924257,0.11956483885483234,0.06109324758842444,0.33754141639646346,0.00031938677738741617,0.0,0.0,0.0
2020-10-09,0.17941468527610746,0.12254538522800068,0.053858520900321546,0.33813497758642075,0.0,0.0,0.0,0.0
2020-10-10,0.14002592817344292,0.12487158150187094,0.07234726688102894,0.3389322985878559,0.0,0.0,0.0,0.0
2020-10-11,0.13310255420091577,0.1270827624571671,0.08279742765273312,0.33984478817838726,0.0009581603321622484,0.0,0.0,0.0
2020-10-12,0.2232994979864291,0.13079235015245258,0.07717041800643087,0.3406952639132515,0.0,0.0,0.0,0.0
2020-10-13,0.212859270701164,0.1343284984131552,0.06993569131832797,0.34146600754797213,0.0,0.0,0.0,0.0
2020-10-14,0.22683014288078557,0.13809673933862984,0.08118971061093247,0.34236077889402716,0.0,0.0,0.0,0.0
2020-10-15,0.21021128703039665,0.14158889767669056,0.09967845659163987,0.3434593100515601,0.0009581603321622484,0.0,0.0,0.0
2020-10-16,0.20062613780548352,0.14492182165935488,0.09807073954983923,0.34454012296461667,0.0,0.0,0.0,0.0
2020-10-17,0.17032603298946322,0.14775138178762215,0.12942122186495178,0.3459664416449618,0.00031938677738741617,0.0,0.0,0.0
2020-10-18,0.16349920008826613,0.15046753039657831,0.09646302250803858,0.34702953631354205,0.0,0.0,0.0,0.0
2020-10-19,0.30489049484194847,0.15553255758326698,0.12781350482315113,0.3484381367494109,0.00031938677738741617,0.0,0.0,0.0
2020-10-20,0.29428476857726044,0.16042139596520763,0.13745980707395497,0.3499530466521377,0.0006387735547748323,0.0,0.0,0.0
2020-10-21,0.2963259226568103,0.16534414324585142,0.1535369774919614,0.3516451389996279,0.0047908016608112424,0.0,0.0,0.0
2020-10-22,0.2705218734484471,0.16983821789491724,0.15032154340836013,0.35330179485816543,0.00415202810603641,0.0,0.0,0.0
2020-10-23,0.2496552104595355,0.17398564278899775,0.15112540192926044,0.35496730983894115,0.0019163206643244969,0.0,0.0,0.0
2020-10-24,0.1864346003199647,0.1770828082800032,0.13745980707395497,0.356482219741668,0.0015969338869370809,0.0,0.0,0.0
2020-10-25,0.18155238042698738,0.18009886735113764,0.16559485530546625,0.3583071989227307,0.00031938677738741617,0.0,0.0,0.0
2020-10-26,0.3138274397307883,0.18531236052674266,0.17765273311897106,0.360265064937366,0.0006387735547748323,0.0,0.0,0.0
2020-10-27,0.2825205494566117,0.19000576451277953,0.17443729903536978,0.3621874944630486,0.00031938677738741617,0.0,0.0,0.0
2020-10-28,0.27901748772549234,0.19464097349698806,0.19131832797427653,0.36429596555573274,0.0,0.0,0.0,0.0
2020-10-29,0.2755282175759916,0.19921821659354869,0.20016077170418006,0.3665018869930367,0.005748961992973491,0.0,0.0,0.0
2020-10-30,0.2709080377337673,0.20371870643966644,0.22588424437299034,0.3689913003419621,0.0028744809964867456,0.0,0.0,0.0
2020-10-31,0.19786782148176754,0.20700580758624545,0.22186495176848875,0.3714364180796967,0.0015969338869370809,0.0,0.0,0.0
2020-11-01,0.1843520714955591,0.2100683768360065,0.22990353697749197,0.3739701270398129,0.012456084318109231,0.0,0.0,0.0
2020-11-02,0.3851161251172284,0.2164661612102361,0.22909967845659163,0.37649497687769096,0.019801980198019802,0.0,0.0,0.0
2020-11-03,0.3076901859105202,0.22157769857555132,0.23392282958199356,0.37907298144899804,0.0025550942190993293,0.0,0.0,0.0
2020-11-04,0.2854305731781321,0.22631944565365816,0.22347266881028938,0.3815358174312089,0.0025550942190993293,0.0,0.0,0.0
2020-11-05,0.28791305786947646,0.2311024332842418,0.24196141479099678,0.3842024132248977,0.03257745129351645,0.0,0.0,0.0
2020-11-06,0.2871821040436917,0.23587327786326281,0.26768488745980706,0.3871525009302078,0.01341424465027148,0.0,0.0,0.0
2020-11-07,0.229147128592707,0.23968000997104913,0.26768488745980706,0.390102588635518,0.0006387735547748323,0.0,0.0,0.0
2020-11-08,0.24773818061455288,0.24379558799405035,0.2741157556270096,0.3931235493187335,0.031938677738741615,0.0,0.0,0.0
2020-11-09,0.38744690241076846,0.25023209266477203,0.32234726688102894,0.3966760573362391,0.013733631427658896,0.0,0.0,0.0
2020-11-10,0.3373972527169416,0.25583714197472596,0.25643086816720256,0.3995021173302149,0.005748961992973491,0.0,0.0,0.0
2020-11-11,0.3399073205715231,0.2614838900655175,0.2508038585209003,0.40226616346852356,0.013094857872884063,0.0,0.0,0.0
2020-11-12,0.3026148838748828,0.2665111134124358,0.2821543408360129,0.40537571537412076,0.048866176940274675,0.0,0.0,0.0
2020-11-13,0.29857395046063884,0.27147120630448907,0.2869774919614148,0.40853842201314694,0.05908655381667199,0.0,0.0,0.0
2020-11-14,0.22118938599878635,0.2751457395301693,0.2877813504823151,0.4117099877744113,0.041200894282976686,0.0,0.0,0.0
2020-11-15,0.19603354112649637,0.27840236849075156,0.3070739549839228,0.41509417246939173,0.028744809964867453,0.0,0.0,0.0
2020-11-16,0.32720527390081094,0.2838381024213703,0.2877813504823151,0.4182657382306561,0.0047908016608112424,0.0,0.0,0.0
2020-11-17,0.2803001048160203,0.2884946190243585,0.29260450160771706,0.4214904587253495,0.032896838070903864,0.0,0.0,0.0
2020-11-18,0.2512274507640536,0.29266816293500764,0.3496784565916399,0.4253441768989529,0.0316192909613542,0.0,0.0,0.0
2020-11-19,0.21382468141446462,0.2962203491883401,0.31913183279742763,0.4288612484275058,0.021079527307569467,0.0,0.0,0.0
2020-11-20,0.20239146025266178,0.299582599786099,0.3135048231511254,0.43231630610039157,0.011817310763334398,0.0,0.0,0.0
2020-11-21,0.14638384729960832,0.3020144176971459,0.31913183279742763,0.43583337762894453,0.03928457361865219,0.0,0.0,0.0
2020-11-22,0.13841231312406907,0.30431380761190624,0.32636655948553056,0.439430181257641,0.08463749600766528,0.0,0.0,0.0
2020-11-23,0.22353395487394495,0.308027290248259,0.3215434083601286,0.4429738301529085,0.012456084318109231,0.0,0.0,0.0
2020-11-24,0.19349589010867765,0.3112417621996428,0.32636655948553056,0.44657063378160494,0.011817310763334398,0.0,0.0,0.0
2020-11-25,0.1921581066916754,0.3144340100755252,0.34163987138263663,0.4503357607328266,0.0063877355477483235,0.0,0.0,0.0
2020-11-26,0.1693192475313069,0.31724684486862137,0.2990353697749196,0.45363135420542533,0.03385499840306611,0.0,0.0,0.0
2020-11-27,0.1691813317151211,0.3200573885199132,0.29260450160771706,0.4568560747001187,0.029383583519642285,0.0,0.0,0.0
2020-11-28,0.12696530038064766,0.3221666136649196,0.30787781350482313,0.4602491185173373,0.024912168636218462,0.0,0.0,0.0
2020-11-29,0.12282782589507364,0.324207104555798,0.32315112540192925,0.4638104856570811,0.01820504631108272,0.0,0.0,0.0
2020-11-30,0.20732884647211342,0.3276513780301496,0.2909967845659164,0.46701748790729813,0.012136697540721815,0.0,0.0,0.0
2020-12-01,0.18640701715672753,0.3307480852927942,0.27813504823151125,0.4700827442017045,0.0316192909613542,0.0,0.0,0.0
2020-12-02,0.18568985491256138,0.3338328786180566,0.27009646302250806,0.47305940927372914,0.023634621526668797,0.0,0.0,0.0
2020-12-03,0.17278093451757048,0.33670322107043976,0.32556270096463025,0.47664735378018747,0.018524433088470137,0.0,0.0,0.0
2020-12-04,0.1776631544105478,0.33965466994269394,0.33038585209003213,0.4802884530200748,0.053018205046311086,0.0,0.0,0.0
2020-12-05,0.13990180393887572,0.3419788041889404,0.2765273311897106,0.4833359910700048,0.03481315873522836,0.0,0.0,0.0
2020-12-06,0.14992828377558337,0.34446950444435687,0.2853697749196141,0.48648097946455465,0.02331523474928138,0.0,0.0,0.0
2020-12-07,0.23989077067358083,0.3484547164986954,0.2845659163987138,0.48961710873686637,0.09773235388054935,0.0,0.0,0.0
2020-12-08,0.22996083190820324,0.3522749663431269,0.30144694533762056,0.4929392795761796,0.07697221335036729,0.0,0.0001401194667996399,0.0
2020-12-09,0.24080101506040713,0.3562752999333736,0.30064308681672025,0.49625259129325466,0.06259980836793357,0.0,0.0003936790610460604,0.0
2020-12-10,0.2557372979533293,0.3605237641810222,0.3046623794212219,0.49961019862152056,0.3136378153944427,0.0,0.0007062084648938405,0.0
2020-12-11,0.2739421856898549,0.3650746591468338,0.31913183279742763,0.5031272701500735,0.12903225806451613,0.0,0.001036365289385474,0.0
2020-12-12,0.22105147018260055,0.36874690123070974,0.30064308681672025,0.5064405818671486,0.09070584477802619,0.0,0.0013162336766048529,0.0
2020-12-13,0.25005516632647434,0.3729009704360226,0.2934083601286174,0.5096741614840802,0.18300862344298946,0.0,0.001478638861395671,0.0
2020-12-14,0.4070723230540078,0.3796635045854912,0.3311897106109325,0.5133241198462056,0.2111146598530821,0.0,0.0018011465499022088,0.0
2020-12-15,0.40127985877420425,0.38632981077918066,0.31189710610932475,0.516761459274615,0.23890130948578728,0.0,0.0033831149160930807,0.0
2020-12-16,0.41555414574943456,0.3932332501496116,0.2853697749196141,0.5199064476691649,0.25167678058128395,0.0,0.00595748589045405,0.0
2020-12-17,0.40807910851216417,0.4000125096342513,0.3528938906752412,0.523795602331721,0.31523474928137973,0.0,0.008517961375568739,0.0
2020-12-18,0.43901362608263916,0.40730567222558767,0.34807073954983925,0.527631602260848,0.32864899393165126,0.0,0.01056933260229826,0.0
2020-12-19,0.2997462348982181,0.4122852398229772,0.3311897106109325,0.5312815606229735,0.17470456723091665,0.0,0.012964306193590104,0.0
2020-12-20,0.39910078887846856,0.4189153459761593,0.34565916398713825,0.535090983185386,0.15713829447460875,0.0,0.015065754116803365,0.0
2020-12-21,0.5874248358801787,0.42867400626306523,0.3987138263665595,0.5394851078155176,0.21047588629830724,0.0,0.01676306827753765,0.0
2020-12-22,0.5641308545263971,0.4380456926992308,0.39308681672025725,0.5438172185899821,0.14723730437559884,0.0,0.01906437303751028,0.0
2020-12-23,0.518784134164506,0.44666405171015405,0.3866559485530547,0.5480784563865412,0.14564037048866177,0.0,0.021198931926527536,0.0
2020-12-24,0.39580460087162794,0.4532393995742142,0.39067524115755625,0.5523839897942912,0.15170871925902268,0.0,0.02192679088704701,0.0
2020-12-25,0.1748220885971203,0.4561436509253005,0.4316720257234727,0.5571413384361877,0.09070584477802619,0.0,0.021933593059878045,0.0
2020-12-26,0.5062613780548353,0.4645539742603965,0.4557877813504823,0.5621644607452294,0.2823379112104759,0.0,0.02197991135736565,0.0
2020-12-27,0.5852595575660616,0.4742766636209755,0.4622186495176849,0.5672584560321763,0.19801980198019803,0.0,0.02210968199312663,0.0
2020-12-28,0.5522011364263254,0.4834501662910722,0.4742765273311897,0.5724853381526959,0.1782178217821782,0.0,0.022348710875761225,0.0
2020-12-29,1.0,0.5000627772854369,0.4646302250803859,0.5776059108063573,0.4231874800383264,0.0,0.023582259774451067,8.051846123113752e-05
2020-12-30,0.8673939427373532,0.5144724554350008,0.502411575562701,0.5831428622052127,0.264771638454168,0.0,0.026482023405562088,0.00023117729180303356
2020-12-31,0.6438461962817896,0.5251684218340316,0.5241157556270096,0.5889190099044986,0.30150111785372086,0.0,0.02885891962703448,0.0004006508263802765
2021-01-01,0.3892122248579467,0.5316342531198478,0.5168810289389068,0.5946154255036411,0.2034493771957841,0.0,0.02951309279315082,0.00043944512225621693
2021-01-02,0.7469934352071496,0.5440437644742884,0.5377813504823151,0.6005421782809759,0.5397636537847333,0.0,0.030306909009292643,0.0006053533939731596
2021-01-03,0.6828763722623711,0.5553881240039261,0.5241157556270096,0.6063183259802619,0.41807729160012774,0.0,0.03073999832460101,0.0007397743936961635
2021-01-04,0.9531499972416837,0.5712224341273819,0.6045016077170418,0.6129803859033647,0.4573618652187799,0.0,0.03147405070318454,0.0010677079775792268
2021-01-05,0.8003668560710542,0.584518617360073,0.6591639871382636,0.620244866138663,0.39220696263174704,0.0,0.03301920263977241,0.002730497156138075
2021-01-06,0.7076598444309593,0.5962746950719373,0.662379421221865,0.6275447828629139,0.25902267646119453,0.0,0.03538426784468655,0.005584401826727731
2021-01-07,0.6461769735753297,0.6070093817674601,0.7138263665594855,0.6354116834104077,0.3813478122005749,0.0,0.040748244304933734,0.008378297122441045
2021-01-08,0.5838114414961108,0.6167080141390943,0.7122186495176849,0.6432608657134251,0.49313318428617053,0.0,0.047347569460573134,0.01048031962546243
2021-01-09,0.48873227781762013,0.6248271333508683,0.7451768488745981,0.6514732720282075,0.5889492175023954,0.0,0.05298479740839862,0.012722975863488133
2021-01-10,0.4531362056600651,0.6323549088629613,0.7885852090032154,0.6601640709438509,0.4072181411689556,0.0,0.05586873341556816,0.014303340400672711
2021-01-11,0.7171070778396866,0.6442679297884176,0.8070739549839229,0.6690586296709722,0.5959757266049186,0.0,0.05884138881312539,0.01486601653921911
2021-01-12,0.6161113256468251,0.6545031475706107,0.8770096463022508,0.6787239320328142,0.7294793995528586,0.0,0.06347779745643731,0.01523750986933594
2021-01-13,0.5675787499310421,0.6639321125518829,0.885048231511254,0.6884778256170379,0.46343021398914086,0.0,0.0701575311765152,0.015462545025122218
2021-01-14,0.5312241407844651,0.6727571325535509,0.8745980707395499,0.6981165506121654,0.5752155860747366,0.0,0.07776344557315519,0.015593859657204565
2021-01-15,0.5074198709107961,0.6811867014798026,0.885048231511254,0.707870444196389,0.6528265729798787,0.0,0.0865841433411029,0.015673283829835016
2021-01-16,0.38137860649859323,0.6875223959111367,0.9405144694533762,0.7182356172150464,0.4768444586394123,0.0,0.0942485511305701,0.015717161272759305
2021-01-17,0.361422187896508,0.6935265621233936,0.9381028938906752,0.7285742128669891,0.48067709996806135,0.0,0.09819584937766074,0.015743847794763136
2021-01-18,0.5616345782534341,0.702856778892902,0.9389067524115756,0.7389216676411701,0.6384541679974449,0.0,0.10217414118267024,0.015776394055725482
2021-01-19,0.49609698240194183,0.7110982450770236,1.0,0.749942415705452,0.5835196422868093,0.0,0.11000275395363061,0.01581991850232697
2021-01-20,0.4379240911347713,0.7183733076481063,0.9429260450160771,0.7603341660908237,0.5263494091344618,0.0,0.11841203936949415,0.01587629201507845
2021-01-21,0.39663209576874275,0.724962402362992,0.9107717041800643,0.7703715515866688,0.5052698818268924,0.0,0.12788680443316394,0.015928253073794904
2021-01-22,0.371076295029514,0.7311269485015475,0.9027331189710611,0.7803203458601322,0.6684765250718621,0.0,0.14033306032005413,0.015950385943234592
2021-01-23,0.2741076846692779,0.7356805928375242,0.8504823151125402,0.7896932971881147,0.510380070265091,0.0,0.15252191881090607,0.01596965954245958
2021-01-24,0.21314889391515418,0.7392215524960157,0.8360128617363344,0.79890678431581,0.4065793676141808,0.0,0.157528741496126,0.015986356268528117
2021-01-25,0.3738208197716114,0.745431692356476,0.860128617363344,0.8083860451106505,0.9773235388054935,0.0,0.16253823740880094,0.01600291179606753
2021-01-26,0.33701108843162136,0.751030326469378,0.7717041800643086,0.8168908024592924,0.8543596295113383,0.0,0.1685279343667078,0.01601685515081821
2021-01-27,0.3204749820709439,0.7563542526799486,0.8086816720257235,0.82580307943089,0.8361545832002555,0.0,0.1747353802580035,0.016035634555191275
2021-01-28,0.3012908920394991,0.7613594810655459,0.8167202572347267,0.8348039476248693,0.7869690194825935,0.0,0.18360956904264975,0.01607344046136337
2021-01-29,0.27144590941689195,0.7658689063647003,0.7580385852090032,0.8431580998954623,1.0,0.0,0.1961699532145494,0.01615095845385069
2021-01-30,0.2068737242787003,0.7693056190710978,0.6680064308681672,0.8505200304753805,0.7502395400830406,0.0,0.20836087617808935,0.016230382626481143
2021-01-31,0.1890550008274949,0.7724463162563843,0.6511254019292605,0.8576959194882972,0.442031299904184,0.0,0.2157251149322383,0.016313301462707333
2021-02-01,0.27737628951288135,0.777054260653122,0.6463022508038585,0.8648186537677847,0.5059086553816672,0.0,0.22264443335452064,0.01635809669607091
2021-02-02,0.24350416505764882,0.7810995006227324,0.610128617363344,0.8715427275465547,0.45959757266049184,0.0,0.23046865250411935,0.016400244457013467
2021-02-03,0.2401390191427153,0.7850888367323186,0.6245980707395499,0.8784262655256118,0.4410731395720217,0.0,0.24005317869903547,0.016479527431114797
2021-02-04,0.2227340431400673,0.7887890307462065,0.520096463022508,0.8841581176137069,0.5534972852123922,0.0,0.2503569883525362,0.016573106756289608
2021-02-05,0.19266839521156287,0.7919897558467648,0.542604501607717,0.8901380251244707,0.4682210156499521,0.0,0.26091893649483505,0.016632233640358946
2021-02-06,0.14595630826943234,0.7944144712182184,0.4895498392282958,0.8955332305675153,0.42606196103481314,0.0,0.27339626534243977,0.016651613138480775
2021-02-07,0.14003971975506152,0.7967408966062691,0.454983922829582,0.9005474937543189,0.44746087511977006,0.0,0.2793116148159794,0.016663544414191482
2021-02-08,0.19090307276438462,0.7999122950917328,0.49115755627009644,0.9059604174418399,0.6256786969019482,0.0,0.2855313152054104,0.016695843577727867
2021-02-09,0.16880895901141943,0.8027166526601531,0.4316720257234727,0.9107177660837364,0.5570105397636538,0.0,0.2935841085362108,0.01677900951138002
2021-02-10,0.16327853478236884,0.8054291354422225,0.43569131832797425,0.9155194103368238,0.6202491216863621,0.0,0.3023860937119735,0.01693062143202348
2021-02-11,0.15478292050532355,0.808000483889149,0.407556270096463,0.9200109853115753,0.5752155860747366,0.0,0.3126834717390231,0.017082868746047985
2021-02-12,0.14568047663706074,0.8104206169769942,0.362540192926045,0.9240064494409894,0.6327052060044714,0.0,0.3240296548267835,0.017226714747589803
2021-02-13,0.10681579963590225,0.8121951063043974,0.34646302250803857,0.9278247311256401,0.47971893963589907,0.0,0.3355582261362507,0.01730670371433674
2021-02-14,0.10389198433276328,0.8139210234255503,0.3496784565916399,0.9316784492992435,0.5729798786330246,0.00024857071836937607,0.34041264838893714,0.01733219004884304
2021-02-15,0.1719258564572185,0.8167771607987471,0.36977491961414793,0.935753645528801,0.8738422229319707,0.0,0.34572345144366856,0.01738662208181911
2021-02-16,0.1491559552049429,0.8192550306600597,0.317524115755627,0.9392529988128776,0.7093580325774513,0.0,0.35385675920930165,0.01750099289040696
2021-02-17,0.13823302256302752,0.8215514420904745,0.3086816720257235,0.9426549017523344,0.5397636537847333,0.0,0.36488453708633295,0.0176663716676397
2021-02-18,0.13663319909527225,0.8238212762759598,0.29260450160771706,0.9458796222470278,0.5509421909932929,0.0,0.3753096212764555,0.017836339397068867
2021-02-19,0.12246924477299057,0.8258558101981471,0.25482315112540194,0.9486879639965272,0.5723411050782498,0.0,0.3836967797799193,0.017989116205577575
